model,stimulus_number,trial,utterance,acceptability_rating
deepseek/deepseek-chat-v3-0324,165,2,Michael cut his hair because it was too long.,7.0
deepseek/deepseek-chat-v3-0324,165,3,Michael cut his hair because it was too long.,7.0
deepseek/deepseek-chat-v3-0324,166,1,I went to the beach all summer long.,6.0
deepseek/deepseek-chat-v3-0324,166,2,I went to the beach all summer long.,7.0
deepseek/deepseek-chat-v3-0324,166,3,I went to the beach all summer long.,6.0
deepseek/deepseek-chat-v3-0324,167,1,I get up early every day of the week.,7.0
deepseek/deepseek-chat-v3-0324,167,2,I get up early every day of the week.,6.0
deepseek/deepseek-chat-v3-0324,167,3,I get up early every day of the week.,7.0
deepseek/deepseek-chat-v3-0324,168,1,She goes out dancing every weekend.,7.0
deepseek/deepseek-chat-v3-0324,168,2,She goes out dancing every weekend.,7.0
deepseek/deepseek-chat-v3-0324,168,3,She goes out dancing every weekend.,7.0
deepseek/deepseek-chat-v3-0324,169,1,He was called boneheaded all the time.,5.0
deepseek/deepseek-chat-v3-0324,169,2,He was called boneheaded all the time.,5.0
deepseek/deepseek-chat-v3-0324,169,3,He was called boneheaded all the time.,6.0
deepseek/deepseek-chat-v3-0324,170,1,He was called stupid all the time.,5.0
deepseek/deepseek-chat-v3-0324,170,2,He was called stupid all the time.,5.0
deepseek/deepseek-chat-v3-0324,170,3,He was called stupid all the time.,6.0
deepseek/deepseek-chat-v3-0324,171,1,He was called snooty because he was from the US.,4.0
deepseek/deepseek-chat-v3-0324,171,2,He was called snooty because he was from the US.,4.0
deepseek/deepseek-chat-v3-0324,171,3,He was called snooty because he was from the US.,4.0
deepseek/deepseek-chat-v3-0324,172,1,He was called native because he was from the US.,4.0
deepseek/deepseek-chat-v3-0324,172,2,He was called native because he was from the US.,3.0
deepseek/deepseek-chat-v3-0324,172,3,He was called native because he was from the US.,3.0
deepseek/deepseek-chat-v3-0324,173,1,My mom bought crackers for the party.,7.0
deepseek/deepseek-chat-v3-0324,173,2,My mom bought crackers for the party.,7.0
deepseek/deepseek-chat-v3-0324,173,3,My mom bought crackers for the party.,7.0
deepseek/deepseek-chat-v3-0324,174,1,My mom bought fruit for the party.,7.0
deepseek/deepseek-chat-v3-0324,174,2,My mom bought fruit for the party.,7.0
deepseek/deepseek-chat-v3-0324,174,3,My mom bought fruit for the party.,7.0
deepseek/deepseek-chat-v3-0324,175,1,I have been craving seltzer since this morning.,6.0
deepseek/deepseek-chat-v3-0324,175,2,I have been craving seltzer since this morning.,6.0
deepseek/deepseek-chat-v3-0324,175,3,I have been craving seltzer since this morning.,6.0
deepseek/deepseek-chat-v3-0324,176,1,I have been craving coffee since this morning.,7.0
deepseek/deepseek-chat-v3-0324,176,2,I have been craving coffee since this morning.,6.0
deepseek/deepseek-chat-v3-0324,176,3,I have been craving coffee since this morning.,7.0
deepseek/deepseek-chat-v3-0324,177,1,My grandma made me biscuits for breakfast.,7.0
deepseek/deepseek-chat-v3-0324,177,2,My grandma made me biscuits for breakfast.,7.0
deepseek/deepseek-chat-v3-0324,177,3,My grandma made me biscuits for breakfast.,7.0
deepseek/deepseek-chat-v3-0324,178,1,My grandma made me pancakes for breakfast.,7.0
deepseek/deepseek-chat-v3-0324,178,2,My grandma made me pancakes for breakfast.,7.0
deepseek/deepseek-chat-v3-0324,178,3,My grandma made me pancakes for breakfast.,7.0
deepseek/deepseek-chat-v3-0324,179,1,He is going to serve us clam chowder for dinner tomorrow.,6.0
deepseek/deepseek-chat-v3-0324,179,2,He is going to serve us clam chowder for dinner tomorrow.,6.0
deepseek/deepseek-chat-v3-0324,179,3,He is going to serve us clam chowder for dinner tomorrow.,7.0
deepseek/deepseek-chat-v3-0324,180,1,He is going to serve us soup for dinner tomorrow.,7.0
deepseek/deepseek-chat-v3-0324,180,2,He is going to serve us soup for dinner tomorrow.,7.0
deepseek/deepseek-chat-v3-0324,180,3,He is going to serve us soup for dinner tomorrow.,7.0
deepseek/deepseek-r1-0528,79,1,He was called naco todo el tiempo.,4.0
deepseek/deepseek-r1-0528,79,2,He was called naco todo el tiempo.,4.0
deepseek/deepseek-r1-0528,79,3,He was called naco todo el tiempo.,4.0
deepseek/deepseek-r1-0528,80,1,He was called estúpido todo el tiempo.,5.0
deepseek/deepseek-r1-0528,80,2,He was called estúpido todo el tiempo.,5.0
deepseek/deepseek-r1-0528,80,3,He was called estúpido todo el tiempo.,5.0
deepseek/deepseek-r1-0528,81,1,Le llamaba boneheaded all the time.,5.0
deepseek/deepseek-r1-0528,81,2,Le llamaba boneheaded all the time.,4.0
deepseek/deepseek-r1-0528,81,3,Le llamaba boneheaded all the time.,5.0
deepseek/deepseek-r1-0528,82,1,Le llamaba stupid all the time.,3.0
deepseek/deepseek-r1-0528,82,2,Le llamaba stupid all the time.,3.0
deepseek/deepseek-r1-0528,82,3,Le llamaba stupid all the time.,3.0
deepseek/deepseek-r1-0528,83,1,He was called chicano porque era mexicano.,4.0
deepseek/deepseek-r1-0528,83,2,He was called chicano porque era mexicano.,4.0
deepseek/deepseek-r1-0528,83,3,He was called chicano porque era mexicano.,5.0
deepseek/deepseek-r1-0528,84,1,He was called nativo porque era mexicano.,3.0
deepseek/deepseek-r1-0528,84,2,He was called nativo porque era mexicano.,2.0
deepseek/deepseek-r1-0528,84,3,He was called nativo porque era mexicano.,5.0
deepseek/deepseek-r1-0528,85,1,Le llamaba snooty because he was from the US.,3.0
deepseek/deepseek-r1-0528,85,2,Le llamaba snooty because he was from the US.,4.0
deepseek/deepseek-r1-0528,85,3,Le llamaba snooty because he was from the US.,2.0
deepseek/deepseek-r1-0528,86,1,Le llamaba native because he was from the US.,5.0
deepseek/deepseek-r1-0528,86,2,Le llamaba native because he was from the US.,3.0
deepseek/deepseek-r1-0528,86,3,Le llamaba native because he was from the US.,2.0
deepseek/deepseek-r1-0528,87,1,My mom bought nopales para la fiesta.,5.0
deepseek/deepseek-r1-0528,87,2,My mom bought nopales para la fiesta.,5.0
deepseek/deepseek-r1-0528,87,3,My mom bought nopales para la fiesta.,6.0
deepseek/deepseek-r1-0528,88,1,My mom bought fruta para la fiesta.,5.0
deepseek/deepseek-r1-0528,88,2,My mom bought fruta para la fiesta.,6.0
deepseek/deepseek-r1-0528,88,3,My mom bought fruta para la fiesta.,6.0
deepseek/deepseek-r1-0528,89,1,Mi mamá compró crackers for the party.,5.0
deepseek/deepseek-r1-0528,89,2,Mi mamá compró crackers for the party.,5.0
deepseek/deepseek-r1-0528,89,3,Mi mamá compró crackers for the party.,5.0
deepseek/deepseek-r1-0528,90,1,Mi mamá compró fruit for the party.,3.0
deepseek/deepseek-r1-0528,90,2,Mi mamá compró fruit for the party.,3.0
deepseek/deepseek-r1-0528,90,3,Mi mamá compró fruit for the party.,4.0
deepseek/deepseek-r1-0528,91,1,I have been craving champurrado desde la mañana.,5.0
deepseek/deepseek-r1-0528,91,2,I have been craving champurrado desde la mañana.,6.0
deepseek/deepseek-r1-0528,91,3,I have been craving champurrado desde la mañana.,6.0
deepseek/deepseek-r1-0528,92,1,I have been craving café desde la mañana.,4.0
deepseek/deepseek-r1-0528,92,2,I have been craving café desde la mañana.,5.0
deepseek/deepseek-r1-0528,92,3,I have been craving café desde la mañana.,5.0
deepseek/deepseek-r1-0528,93,1,He tenido antojo de seltzer since this morning.,4.0
deepseek/deepseek-r1-0528,93,2,He tenido antojo de seltzer since this morning.,2.0
deepseek/deepseek-r1-0528,93,3,He tenido antojo de seltzer since this morning.,5.0
deepseek/deepseek-r1-0528,94,1,He tenido antojo de coffee since this morning.,3.0
deepseek/deepseek-r1-0528,94,2,He tenido antojo de coffee since this morning.,4.0
deepseek/deepseek-r1-0528,94,3,He tenido antojo de coffee since this morning.,3.0
deepseek/deepseek-r1-0528,95,1,My grandma made me atole para el desayuno.,5.0
deepseek/deepseek-r1-0528,95,2,My grandma made me atole para el desayuno.,6.0
deepseek/deepseek-r1-0528,95,3,My grandma made me atole para el desayuno.,5.0
deepseek/deepseek-r1-0528,96,1,My grandma made me panqueques para el desayuno.,6.0
deepseek/deepseek-r1-0528,96,2,My grandma made me panqueques para el desayuno.,6.0
deepseek/deepseek-r1-0528,96,3,My grandma made me panqueques para el desayuno.,6.0
deepseek/deepseek-r1-0528,97,1,Mi abuela me hizo biscuits for breakfast.,5.0
deepseek/deepseek-r1-0528,97,2,Mi abuela me hizo biscuits for breakfast.,4.0
deepseek/deepseek-r1-0528,97,3,Mi abuela me hizo biscuits for breakfast.,5.0
deepseek/deepseek-r1-0528,98,1,Mi abuela me hizo pancakes for breakfast.,5.0
deepseek/deepseek-r1-0528,98,2,Mi abuela me hizo pancakes for breakfast.,5.0
deepseek/deepseek-r1-0528,98,3,Mi abuela me hizo pancakes for breakfast.,5.0
deepseek/deepseek-r1-0528,99,1,He is going to serve us pozole para la cena mañana.,6.0
deepseek/deepseek-r1-0528,99,2,He is going to serve us pozole para la cena mañana.,6.0
deepseek/deepseek-r1-0528,99,3,He is going to serve us pozole para la cena mañana.,6.0
deepseek/deepseek-r1-0528,100,1,He is going to serve us sopa para la cena mañana.,5.0
deepseek/deepseek-r1-0528,100,2,He is going to serve us sopa para la cena mañana.,4.0
deepseek/deepseek-r1-0528,100,3,He is going to serve us sopa para la cena mañana.,5.0
deepseek/deepseek-r1-0528,101,1,Nos va a servir clam chowder for dinner tomorrow.,5.0
deepseek/deepseek-r1-0528,101,2,Nos va a servir clam chowder for dinner tomorrow.,5.0
deepseek/deepseek-r1-0528,101,3,Nos va a servir clam chowder for dinner tomorrow.,4.0
deepseek/deepseek-r1-0528,102,1,Nos va a servir soup for dinner tomorrow.,2.0
deepseek/deepseek-r1-0528,102,2,Nos va a servir soup for dinner tomorrow.,3.0
deepseek/deepseek-r1-0528,102,3,Nos va a servir soup for dinner tomorrow.,2.0
deepseek/deepseek-r1-0528,103,1,Qué hombre está bailando Araceli con?,3.0
deepseek/deepseek-r1-0528,103,2,Qué hombre está bailando Araceli con?,2.0
deepseek/deepseek-r1-0528,103,3,Qué hombre está bailando Araceli con?,1.0
deepseek/deepseek-r1-0528,104,1,Qué curso se está cansando Candela de?,3.0
deepseek/deepseek-r1-0528,104,2,Qué curso se está cansando Candela de?,5.0
deepseek/deepseek-r1-0528,104,3,Qué curso se está cansando Candela de?,2.0
deepseek/deepseek-r1-0528,105,1,Qué libro está haciendo referencia Diego a?,2.0
deepseek/deepseek-r1-0528,105,2,Qué libro está haciendo referencia Diego a?,2.0
deepseek/deepseek-r1-0528,105,3,Qué libro está haciendo referencia Diego a?,2.0
deepseek/deepseek-r1-0528,106,1,Elisa no sabe qué amigo Fernando está trabajando con.,3.0
deepseek/deepseek-r1-0528,106,2,Elisa no sabe qué amigo Fernando está trabajando con.,2.0
deepseek/deepseek-r1-0528,106,3,Elisa no sabe qué amigo Fernando está trabajando con.,5.0
deepseek/deepseek-r1-0528,107,1,Julieta no sabe qué avión Leonel está saltando de.,2.0
deepseek/deepseek-r1-0528,107,2,Julieta no sabe qué avión Leonel está saltando de.,2.0
deepseek/deepseek-r1-0528,107,3,Julieta no sabe qué avión Leonel está saltando de.,3.0
deepseek/deepseek-r1-0528,108,1,Matías no sabe qué país Natalia está viajando a.,3.0
deepseek/deepseek-r1-0528,108,2,Matías no sabe qué país Natalia está viajando a.,2.0
deepseek/deepseek-r1-0528,108,3,Matías no sabe qué país Natalia está viajando a.,3.0
deepseek/deepseek-r1-0528,109,1,United es la compañía que Roberta está volando con.,4.0
deepseek/deepseek-r1-0528,109,2,United es la compañía que Roberta está volando con.,4.0
deepseek/deepseek-r1-0528,109,3,United es la compañía que Roberta está volando con.,4.0
deepseek/deepseek-r1-0528,110,1,Ese Lamborghini es el coche que Teresa está saliendo de.,4.0
deepseek/deepseek-r1-0528,110,2,Ese Lamborghini es el coche que Teresa está saliendo de.,4.0
deepseek/deepseek-r1-0528,110,3,Ese Lamborghini es el coche que Teresa está saliendo de.,4.0
deepseek/deepseek-r1-0528,111,1,Villa del Carbón es el pueblo que Víctor se está mudando a.,4.0
deepseek/deepseek-r1-0528,111,2,Villa del Carbón es el pueblo que Víctor se está mudando a.,4.0
deepseek/deepseek-r1-0528,111,3,Villa del Carbón es el pueblo que Víctor se está mudando a.,5.0
deepseek/deepseek-r1-0528,112,1,Con qué hombre está bailando Araceli?,7.0
deepseek/deepseek-r1-0528,112,2,Con qué hombre está bailando Araceli?,6.0
deepseek/deepseek-r1-0528,112,3,Con qué hombre está bailando Araceli?,5.0
deepseek/deepseek-r1-0528,113,1,De qué curso se está cansando Candela?,7.0
deepseek/deepseek-r1-0528,113,2,De qué curso se está cansando Candela?,6.0
deepseek/deepseek-r1-0528,113,3,De qué curso se está cansando Candela?,7.0
deepseek/deepseek-r1-0528,114,1,A qué libro está haciendo referencia Diego?,6.0
deepseek/deepseek-r1-0528,114,2,A qué libro está haciendo referencia Diego?,7.0
deepseek/deepseek-r1-0528,114,3,A qué libro está haciendo referencia Diego?,7.0
deepseek/deepseek-r1-0528,115,1,Elisa no sabe con qué amigo Fernando está trabajando.,6.0
deepseek/deepseek-r1-0528,115,2,Elisa no sabe con qué amigo Fernando está trabajando.,4.0
deepseek/deepseek-r1-0528,115,3,Elisa no sabe con qué amigo Fernando está trabajando.,7.0
deepseek/deepseek-r1-0528,116,1,Julieta no sabe de qué avión Leonel está saltando.,5.0
deepseek/deepseek-r1-0528,116,2,Julieta no sabe de qué avión Leonel está saltando.,7.0
deepseek/deepseek-r1-0528,116,3,Julieta no sabe de qué avión Leonel está saltando.,6.0
deepseek/deepseek-r1-0528,117,1,Matías no sabe a qué país Natalia está viajando.,7.0
deepseek/deepseek-r1-0528,117,2,Matías no sabe a qué país Natalia está viajando.,4.0
deepseek/deepseek-r1-0528,117,3,Matías no sabe a qué país Natalia está viajando.,7.0
deepseek/deepseek-r1-0528,118,1,United es la compañía con la que Roberta está volando.,6.0
deepseek/deepseek-r1-0528,118,2,United es la compañía con la que Roberta está volando.,6.0
deepseek/deepseek-r1-0528,118,3,United es la compañía con la que Roberta está volando.,6.0
deepseek/deepseek-r1-0528,119,1,Ese Lamborghini es el coche del que Teresa está saliendo.,5.0
deepseek/deepseek-r1-0528,119,2,Ese Lamborghini es el coche del que Teresa está saliendo.,5.0
deepseek/deepseek-r1-0528,119,3,Ese Lamborghini es el coche del que Teresa está saliendo.,2.0
deepseek/deepseek-r1-0528,120,1,Villa del Carbón es el pueblo al que Víctor se está mudando.,7.0
deepseek/deepseek-r1-0528,120,2,Villa del Carbón es el pueblo al que Víctor se está mudando.,7.0
deepseek/deepseek-r1-0528,120,3,Villa del Carbón es el pueblo al que Víctor se está mudando.,5.0
deepseek/deepseek-r1-0528,121,1,Yo fui a la fiesta con mi amigo.,7.0
deepseek/deepseek-r1-0528,121,2,Yo fui a la fiesta con mi amigo.,7.0
deepseek/deepseek-r1-0528,121,3,Yo fui a la fiesta con mi amigo.,7.0
deepseek/deepseek-r1-0528,122,1,La mujer abrió la puerta con sus llaves.,7.0
deepseek/deepseek-r1-0528,122,2,La mujer abrió la puerta con sus llaves.,7.0
deepseek/deepseek-r1-0528,122,3,La mujer abrió la puerta con sus llaves.,7.0
deepseek/deepseek-r1-0528,123,1,Pedro salío a comer para su cumple.,5.0
deepseek/deepseek-r1-0528,123,2,Pedro salío a comer para su cumple.,4.0
deepseek/deepseek-r1-0528,123,3,Pedro salío a comer para su cumple.,5.0
deepseek/deepseek-r1-0528,124,1,Pedro llegó tarde porque hubo tráfico.,7.0
deepseek/deepseek-r1-0528,124,2,Pedro llegó tarde porque hubo tráfico.,6.0
deepseek/deepseek-r1-0528,124,3,Pedro llegó tarde porque hubo tráfico.,7.0
deepseek/deepseek-r1-0528,125,1,José salió temprano porque se fue al trabajo.,5.0
deepseek/deepseek-r1-0528,125,2,José salió temprano porque se fue al trabajo.,3.0
deepseek/deepseek-r1-0528,125,3,José salió temprano porque se fue al trabajo.,3.0
deepseek/deepseek-r1-0528,126,1,Miguel se cortó el pelo porque estaba muy largo.,6.0
deepseek/deepseek-r1-0528,126,2,Miguel se cortó el pelo porque estaba muy largo.,7.0
deepseek/deepseek-r1-0528,126,3,Miguel se cortó el pelo porque estaba muy largo.,7.0
deepseek/deepseek-r1-0528,127,1,Yo fui a la playa todo el verano.,5.0
deepseek/deepseek-r1-0528,127,2,Yo fui a la playa todo el verano.,4.0
deepseek/deepseek-r1-0528,127,3,Yo fui a la playa todo el verano.,5.0
deepseek/deepseek-r1-0528,128,1,Yo me levanto temprano todos los días de la semana.,6.0
deepseek/deepseek-r1-0528,128,2,Yo me levanto temprano todos los días de la semana.,7.0
deepseek/deepseek-r1-0528,128,3,Yo me levanto temprano todos los días de la semana.,7.0
deepseek/deepseek-r1-0528,129,1,Ella sale a bailar cada fin de semana.,7.0
deepseek/deepseek-r1-0528,129,2,Ella sale a bailar cada fin de semana.,7.0
deepseek/deepseek-r1-0528,129,3,Ella sale a bailar cada fin de semana.,7.0
deepseek/deepseek-r1-0528,130,1,Le llamaba naco todo el tiempo.,3.0
deepseek/deepseek-r1-0528,130,2,Le llamaba naco todo el tiempo.,7.0
deepseek/deepseek-r1-0528,130,3,Le llamaba naco todo el tiempo.,5.0
deepseek/deepseek-r1-0528,131,1,Le llamaba estúpido todo el tiempo.,7.0
deepseek/deepseek-r1-0528,131,2,Le llamaba estúpido todo el tiempo.,4.0
deepseek/deepseek-r1-0528,131,3,Le llamaba estúpido todo el tiempo.,5.0
deepseek/deepseek-r1-0528,132,1,Le llamaba chicano porque era mexicano.,5.0
deepseek/deepseek-r1-0528,132,2,Le llamaba chicano porque era mexicano.,3.0
deepseek/deepseek-r1-0528,132,3,Le llamaba chicano porque era mexicano.,5.0
deepseek/deepseek-r1-0528,133,1,Le llamaba nativo porque era mexicano.,6.0
deepseek/deepseek-r1-0528,133,2,Le llamaba nativo porque era mexicano.,5.0
deepseek/deepseek-r1-0528,133,3,Le llamaba nativo porque era mexicano.,2.0
deepseek/deepseek-r1-0528,134,1,Mi mamá compró nopales para la fiesta.,7.0
deepseek/deepseek-r1-0528,134,2,Mi mamá compró nopales para la fiesta.,6.0
deepseek/deepseek-r1-0528,134,3,Mi mamá compró nopales para la fiesta.,7.0
deepseek/deepseek-r1-0528,135,1,Mi mamá compró fruta para la fiesta.,7.0
deepseek/deepseek-r1-0528,135,2,Mi mamá compró fruta para la fiesta.,7.0
deepseek/deepseek-r1-0528,135,3,Mi mamá compró fruta para la fiesta.,7.0
deepseek/deepseek-r1-0528,136,1,He tenido antojo de champurrado desde la mañana.,6.0
deepseek/deepseek-r1-0528,136,2,He tenido antojo de champurrado desde la mañana.,7.0
deepseek/deepseek-r1-0528,136,3,He tenido antojo de champurrado desde la mañana.,7.0
deepseek/deepseek-r1-0528,137,1,He tenido antojo de café desde la mañana.,7.0
